,date,symbol,source,field,value
5280,2022-05-11,FUTURE_VOL_CBT_W_K2023_110,refinitiv,PRICE_CLOSE_PREV,36.4
5281,2022-05-11,FUTURE_VOL_CBT_W_K2023_115,refinitiv,PRICE_CLOSE_PREV,37.74
5282,2022-05-11,FUTURE_VOL_CBT_W_K2023_120,refinitiv,PRICE_CLOSE_PREV,39.01
5283,2022-05-11,FUTURE_VOL_CBT_W_K2023_125,refinitiv,PRICE_CLOSE_PREV,40.22
5284,2022-05-11,FUTURE_VOL_CBT_W_K2023_130,refinitiv,PRICE_CLOSE_PREV,41.36
5285,2022-05-11,FUTURE_VOL_CBT_W_K2023_140,refinitiv,PRICE_CLOSE_PREV,43.48
5286,2022-05-11,FUTURE_VOL_CBT_W_K2023_150,refinitiv,PRICE_CLOSE_PREV,45.38
5287,2022-05-11,FUTURE_VOL_CBT_W_N2023_50,refinitiv,PRICE_CLOSE_PREV,29.18
5288,2022-05-11,FUTURE_VOL_CBT_W_N2023_60,refinitiv,PRICE_CLOSE_PREV,29.35
5289,2022-05-11,FUTURE_VOL_CBT_W_N2023_70,refinitiv,PRICE_CLOSE_PREV,29.75
5290,2022-05-11,FUTURE_VOL_CBT_W_N2023_75,refinitiv,PRICE_CLOSE_PREV,30.02
5291,2022-05-11,FUTURE_VOL_CBT_W_N2023_80,refinitiv,PRICE_CLOSE_PREV,30.36
5292,2022-05-11,FUTURE_VOL_CBT_W_N2023_85,refinitiv,PRICE_CLOSE_PREV,30.74
5293,2022-05-11,FUTURE_VOL_CBT_W_N2023_90,refinitiv,PRICE_CLOSE_PREV,31.18
5294,2022-05-11,FUTURE_VOL_CBT_W_N2023_95,refinitiv,PRICE_CLOSE_PREV,31.68
5295,2022-05-11,FUTURE_VOL_CBT_W_N2023_100,refinitiv,PRICE_CLOSE_PREV,32.22
5296,2022-05-11,FUTURE_VOL_CBT_W_N2023_105,refinitiv,PRICE_CLOSE_PREV,32.8
5297,2022-05-11,FUTURE_VOL_CBT_W_N2023_110,refinitiv,PRICE_CLOSE_PREV,33.43
5298,2022-05-11,FUTURE_VOL_CBT_W_N2023_115,refinitiv,PRICE_CLOSE_PREV,34.1
5299,2022-05-11,FUTURE_VOL_CBT_W_N2023_120,refinitiv,PRICE_CLOSE_PREV,34.79
5300,2022-05-11,FUTURE_VOL_CBT_W_N2023_125,refinitiv,PRICE_CLOSE_PREV,35.51
5301,2022-05-11,FUTURE_VOL_CBT_W_N2023_130,refinitiv,PRICE_CLOSE_PREV,36.25
5302,2022-05-11,FUTURE_VOL_CBT_W_N2023_140,refinitiv,PRICE_CLOSE_PREV,37.77
5303,2022-05-11,FUTURE_VOL_CBT_W_N2023_150,refinitiv,PRICE_CLOSE_PREV,39.29
5304,2022-05-11,FUTURE_VOL_CBT_BOM2022_50,refinitiv,IMPLIEDVOL_BLACK,90.73
5305,2022-05-11,FUTURE_VOL_CBT_BOM2022_60,refinitiv,IMPLIEDVOL_BLACK,77.33
5306,2022-05-11,FUTURE_VOL_CBT_BOM2022_70,refinitiv,IMPLIEDVOL_BLACK,64.18
5307,2022-05-11,FUTURE_VOL_CBT_BOM2022_75,refinitiv,IMPLIEDVOL_BLACK,57.6
5308,2022-05-11,FUTURE_VOL_CBT_BOM2022_80,refinitiv,IMPLIEDVOL_BLACK,51.09
5309,2022-05-11,FUTURE_VOL_CBT_BOM2022_85,refinitiv,IMPLIEDVOL_BLACK,44.91
5310,2022-05-11,FUTURE_VOL_CBT_BOM2022_90,refinitiv,IMPLIEDVOL_BLACK,39.81
5311,2022-05-11,FUTURE_VOL_CBT_BOM2022_95,refinitiv,IMPLIEDVOL_BLACK,36.99
5312,2022-05-11,FUTURE_VOL_CBT_BOM2022_100,refinitiv,IMPLIEDVOL_BLACK,37.01
5313,2022-05-11,FUTURE_VOL_CBT_BOM2022_105,refinitiv,IMPLIEDVOL_BLACK,38.98
5314,2022-05-11,FUTURE_VOL_CBT_BOM2022_110,refinitiv,IMPLIEDVOL_BLACK,41.78
5315,2022-05-11,FUTURE_VOL_CBT_BOM2022_115,refinitiv,IMPLIEDVOL_BLACK,44.79
5316,2022-05-11,FUTURE_VOL_CBT_BOM2022_120,refinitiv,IMPLIEDVOL_BLACK,47.74
5317,2022-05-11,FUTURE_VOL_CBT_BOM2022_125,refinitiv,IMPLIEDVOL_BLACK,50.56
5318,2022-05-11,FUTURE_VOL_CBT_BOM2022_130,refinitiv,IMPLIEDVOL_BLACK,53.21
5319,2022-05-11,FUTURE_VOL_CBT_BOM2022_140,refinitiv,IMPLIEDVOL_BLACK,58.04
5320,2022-05-11,FUTURE_VOL_CBT_BOM2022_150,refinitiv,IMPLIEDVOL_BLACK,62.29
5321,2022-05-11,FUTURE_VOL_CBT_BON2022_50,refinitiv,IMPLIEDVOL_BLACK,56.13
5322,2022-05-11,FUTURE_VOL_CBT_BON2022_60,refinitiv,IMPLIEDVOL_BLACK,48.68
5323,2022-05-11,FUTURE_VOL_CBT_BON2022_70,refinitiv,IMPLIEDVOL_BLACK,41.71
5324,2022-05-11,FUTURE_VOL_CBT_BON2022_75,refinitiv,IMPLIEDVOL_BLACK,38.52
5325,2022-05-11,FUTURE_VOL_CBT_BON2022_80,refinitiv,IMPLIEDVOL_BLACK,35.76
5326,2022-05-11,FUTURE_VOL_CBT_BON2022_85,refinitiv,IMPLIEDVOL_BLACK,33.78
5327,2022-05-11,FUTURE_VOL_CBT_BON2022_90,refinitiv,IMPLIEDVOL_BLACK,32.89
5328,2022-05-11,FUTURE_VOL_CBT_BON2022_95,refinitiv,IMPLIEDVOL_BLACK,32.96
5329,2022-05-11,FUTURE_VOL_CBT_BON2022_100,refinitiv,IMPLIEDVOL_BLACK,33.61
5330,2022-05-11,FUTURE_VOL_CBT_BON2022_105,refinitiv,IMPLIEDVOL_BLACK,34.52
5331,2022-05-11,FUTURE_VOL_CBT_BON2022_110,refinitiv,IMPLIEDVOL_BLACK,35.53
5332,2022-05-11,FUTURE_VOL_CBT_BON2022_115,refinitiv,IMPLIEDVOL_BLACK,36.57
5333,2022-05-11,FUTURE_VOL_CBT_BON2022_120,refinitiv,IMPLIEDVOL_BLACK,37.59
5334,2022-05-11,FUTURE_VOL_CBT_BON2022_125,refinitiv,IMPLIEDVOL_BLACK,38.58
5335,2022-05-11,FUTURE_VOL_CBT_BON2022_130,refinitiv,IMPLIEDVOL_BLACK,39.53
5336,2022-05-11,FUTURE_VOL_CBT_BON2022_140,refinitiv,IMPLIEDVOL_BLACK,41.32
5337,2022-05-11,FUTURE_VOL_CBT_BON2022_150,refinitiv,IMPLIEDVOL_BLACK,42.94
5338,2022-05-11,FUTURE_VOL_CBT_BOQ2022_50,refinitiv,IMPLIEDVOL_BLACK,47.12
5339,2022-05-11,FUTURE_VOL_CBT_BOQ2022_60,refinitiv,IMPLIEDVOL_BLACK,42.02
5340,2022-05-11,FUTURE_VOL_CBT_BOQ2022_70,refinitiv,IMPLIEDVOL_BLACK,37.42
5341,2022-05-11,FUTURE_VOL_CBT_BOQ2022_75,refinitiv,IMPLIEDVOL_BLACK,35.39
5342,2022-05-11,FUTURE_VOL_CBT_BOQ2022_80,refinitiv,IMPLIEDVOL_BLACK,33.72
5343,2022-05-11,FUTURE_VOL_CBT_BOQ2022_85,refinitiv,IMPLIEDVOL_BLACK,32.7
5344,2022-05-11,FUTURE_VOL_CBT_BOQ2022_90,refinitiv,IMPLIEDVOL_BLACK,32.45
5345,2022-05-11,FUTURE_VOL_CBT_BOQ2022_95,refinitiv,IMPLIEDVOL_BLACK,32.77
5346,2022-05-11,FUTURE_VOL_CBT_BOQ2022_100,refinitiv,IMPLIEDVOL_BLACK,33.37
5347,2022-05-11,FUTURE_VOL_CBT_BOQ2022_105,refinitiv,IMPLIEDVOL_BLACK,34.07
5348,2022-05-11,FUTURE_VOL_CBT_BOQ2022_110,refinitiv,IMPLIEDVOL_BLACK,34.81
5349,2022-05-11,FUTURE_VOL_CBT_BOQ2022_115,refinitiv,IMPLIEDVOL_BLACK,35.54
5350,2022-05-11,FUTURE_VOL_CBT_BOQ2022_120,refinitiv,IMPLIEDVOL_BLACK,36.25
5351,2022-05-11,FUTURE_VOL_CBT_BOQ2022_125,refinitiv,IMPLIEDVOL_BLACK,36.93
5352,2022-05-11,FUTURE_VOL_CBT_BOQ2022_130,refinitiv,IMPLIEDVOL_BLACK,37.59
5353,2022-05-11,FUTURE_VOL_CBT_BOQ2022_140,refinitiv,IMPLIEDVOL_BLACK,38.82
5354,2022-05-11,FUTURE_VOL_CBT_BOQ2022_150,refinitiv,IMPLIEDVOL_BLACK,39.95
5355,2022-05-11,FUTURE_VOL_CBT_BOU2022_50,refinitiv,IMPLIEDVOL_BLACK,41.3
5356,2022-05-11,FUTURE_VOL_CBT_BOU2022_60,refinitiv,IMPLIEDVOL_BLACK,37.99
5357,2022-05-11,FUTURE_VOL_CBT_BOU2022_70,refinitiv,IMPLIEDVOL_BLACK,35.1
5358,2022-05-11,FUTURE_VOL_CBT_BOU2022_75,refinitiv,IMPLIEDVOL_BLACK,33.87
5359,2022-05-11,FUTURE_VOL_CBT_BOU2022_80,refinitiv,IMPLIEDVOL_BLACK,32.93
5360,2022-05-11,FUTURE_VOL_CBT_BOU2022_85,refinitiv,IMPLIEDVOL_BLACK,32.47
5361,2022-05-11,FUTURE_VOL_CBT_BOU2022_90,refinitiv,IMPLIEDVOL_BLACK,32.56
5362,2022-05-11,FUTURE_VOL_CBT_BOU2022_95,refinitiv,IMPLIEDVOL_BLACK,32.98
5363,2022-05-11,FUTURE_VOL_CBT_BOU2022_100,refinitiv,IMPLIEDVOL_BLACK,33.54
5364,2022-05-11,FUTURE_VOL_CBT_BOU2022_105,refinitiv,IMPLIEDVOL_BLACK,34.14
5365,2022-05-11,FUTURE_VOL_CBT_BOU2022_110,refinitiv,IMPLIEDVOL_BLACK,34.74
5366,2022-05-11,FUTURE_VOL_CBT_BOU2022_115,refinitiv,IMPLIEDVOL_BLACK,35.32
5367,2022-05-11,FUTURE_VOL_CBT_BOU2022_120,refinitiv,IMPLIEDVOL_BLACK,35.88
5368,2022-05-11,FUTURE_VOL_CBT_BOU2022_125,refinitiv,IMPLIEDVOL_BLACK,36.42
5369,2022-05-11,FUTURE_VOL_CBT_BOU2022_130,refinitiv,IMPLIEDVOL_BLACK,36.94
5370,2022-05-11,FUTURE_VOL_CBT_BOU2022_140,refinitiv,IMPLIEDVOL_BLACK,37.9
5371,2022-05-11,FUTURE_VOL_CBT_BOU2022_150,refinitiv,IMPLIEDVOL_BLACK,38.79
5372,2022-05-11,FUTURE_VOL_CBT_BOV2022_50,refinitiv,IMPLIEDVOL_BLACK,38.22
5373,2022-05-11,FUTURE_VOL_CBT_BOV2022_60,refinitiv,IMPLIEDVOL_BLACK,35.83
5374,2022-05-11,FUTURE_VOL_CBT_BOV2022_70,refinitiv,IMPLIEDVOL_BLACK,33.76
5375,2022-05-11,FUTURE_VOL_CBT_BOV2022_75,refinitiv,IMPLIEDVOL_BLACK,32.88
5376,2022-05-11,FUTURE_VOL_CBT_BOV2022_80,refinitiv,IMPLIEDVOL_BLACK,32.17
5377,2022-05-11,FUTURE_VOL_CBT_BOV2022_85,refinitiv,IMPLIEDVOL_BLACK,31.8
5378,2022-05-11,FUTURE_VOL_CBT_BOV2022_90,refinitiv,IMPLIEDVOL_BLACK,31.9
5379,2022-05-11,FUTURE_VOL_CBT_BOV2022_95,refinitiv,IMPLIEDVOL_BLACK,32.32
5380,2022-05-11,FUTURE_VOL_CBT_BOV2022_100,refinitiv,IMPLIEDVOL_BLACK,32.85
5381,2022-05-11,FUTURE_VOL_CBT_BOV2022_105,refinitiv,IMPLIEDVOL_BLACK,33.42
5382,2022-05-11,FUTURE_VOL_CBT_BOV2022_110,refinitiv,IMPLIEDVOL_BLACK,33.99
5383,2022-05-11,FUTURE_VOL_CBT_BOV2022_115,refinitiv,IMPLIEDVOL_BLACK,34.53
5384,2022-05-11,FUTURE_VOL_CBT_BOV2022_120,refinitiv,IMPLIEDVOL_BLACK,35.06
5385,2022-05-11,FUTURE_VOL_CBT_BOV2022_125,refinitiv,IMPLIEDVOL_BLACK,35.56
5386,2022-05-11,FUTURE_VOL_CBT_BOV2022_130,refinitiv,IMPLIEDVOL_BLACK,36.04
5387,2022-05-11,FUTURE_VOL_CBT_BOV2022_140,refinitiv,IMPLIEDVOL_BLACK,36.94
5388,2022-05-11,FUTURE_VOL_CBT_BOV2022_150,refinitiv,IMPLIEDVOL_BLACK,37.76
5389,2022-05-11,FUTURE_VOL_CBT_BOZ2022_50,refinitiv,IMPLIEDVOL_BLACK,36.15
5390,2022-05-11,FUTURE_VOL_CBT_BOZ2022_60,refinitiv,IMPLIEDVOL_BLACK,33.74
5391,2022-05-11,FUTURE_VOL_CBT_BOZ2022_70,refinitiv,IMPLIEDVOL_BLACK,31.73
5392,2022-05-11,FUTURE_VOL_CBT_BOZ2022_75,refinitiv,IMPLIEDVOL_BLACK,30.96
5393,2022-05-11,FUTURE_VOL_CBT_BOZ2022_80,refinitiv,IMPLIEDVOL_BLACK,30.48
5394,2022-05-11,FUTURE_VOL_CBT_BOZ2022_85,refinitiv,IMPLIEDVOL_BLACK,30.38
5395,2022-05-11,FUTURE_VOL_CBT_BOZ2022_90,refinitiv,IMPLIEDVOL_BLACK,30.6
5396,2022-05-11,FUTURE_VOL_CBT_BOZ2022_95,refinitiv,IMPLIEDVOL_BLACK,31.01
5397,2022-05-11,FUTURE_VOL_CBT_BOZ2022_100,refinitiv,IMPLIEDVOL_BLACK,31.49
5398,2022-05-11,FUTURE_VOL_CBT_BOZ2022_105,refinitiv,IMPLIEDVOL_BLACK,31.98
5399,2022-05-11,FUTURE_VOL_CBT_BOZ2022_110,refinitiv,IMPLIEDVOL_BLACK,32.47
5400,2022-05-11,FUTURE_VOL_CBT_BOZ2022_115,refinitiv,IMPLIEDVOL_BLACK,32.95
5401,2022-05-11,FUTURE_VOL_CBT_BOZ2022_120,refinitiv,IMPLIEDVOL_BLACK,33.4
5402,2022-05-11,FUTURE_VOL_CBT_BOZ2022_125,refinitiv,IMPLIEDVOL_BLACK,33.85
5403,2022-05-11,FUTURE_VOL_CBT_BOZ2022_130,refinitiv,IMPLIEDVOL_BLACK,34.27
5404,2022-05-11,FUTURE_VOL_CBT_BOZ2022_140,refinitiv,IMPLIEDVOL_BLACK,35.06
5405,2022-05-11,FUTURE_VOL_CBT_BOZ2022_150,refinitiv,IMPLIEDVOL_BLACK,35.79
5406,2022-05-11,FUTURE_VOL_CBT_BOF2023_50,refinitiv,IMPLIEDVOL_BLACK,28.26
5407,2022-05-11,FUTURE_VOL_CBT_BOF2023_60,refinitiv,IMPLIEDVOL_BLACK,27.88
5408,2022-05-11,FUTURE_VOL_CBT_BOF2023_70,refinitiv,IMPLIEDVOL_BLACK,27.97
5409,2022-05-11,FUTURE_VOL_CBT_BOF2023_75,refinitiv,IMPLIEDVOL_BLACK,28.17
5410,2022-05-11,FUTURE_VOL_CBT_BOF2023_80,refinitiv,IMPLIEDVOL_BLACK,28.44
5411,2022-05-11,FUTURE_VOL_CBT_BOF2023_85,refinitiv,IMPLIEDVOL_BLACK,28.76
5412,2022-05-11,FUTURE_VOL_CBT_BOF2023_90,refinitiv,IMPLIEDVOL_BLACK,29.11
5413,2022-05-11,FUTURE_VOL_CBT_BOF2023_95,refinitiv,IMPLIEDVOL_BLACK,29.48
5414,2022-05-11,FUTURE_VOL_CBT_BOF2023_100,refinitiv,IMPLIEDVOL_BLACK,29.86
5415,2022-05-11,FUTURE_VOL_CBT_BOF2023_105,refinitiv,IMPLIEDVOL_BLACK,30.23
5416,2022-05-11,FUTURE_VOL_CBT_BOF2023_110,refinitiv,IMPLIEDVOL_BLACK,30.61
5417,2022-05-11,FUTURE_VOL_CBT_BOF2023_115,refinitiv,IMPLIEDVOL_BLACK,30.97
5418,2022-05-11,FUTURE_VOL_CBT_BOF2023_120,refinitiv,IMPLIEDVOL_BLACK,31.32
5419,2022-05-11,FUTURE_VOL_CBT_BOF2023_125,refinitiv,IMPLIEDVOL_BLACK,31.67
5420,2022-05-11,FUTURE_VOL_CBT_BOF2023_130,refinitiv,IMPLIEDVOL_BLACK,32.0
5421,2022-05-11,FUTURE_VOL_CBT_BOF2023_140,refinitiv,IMPLIEDVOL_BLACK,32.63
5422,2022-05-11,FUTURE_VOL_CBT_BOF2023_150,refinitiv,IMPLIEDVOL_BLACK,33.22
5423,2022-05-11,FUTURE_VOL_CBT_BOH2023_50,refinitiv,IMPLIEDVOL_BLACK,29.48
5424,2022-05-11,FUTURE_VOL_CBT_BOH2023_60,refinitiv,IMPLIEDVOL_BLACK,27.69
5425,2022-05-11,FUTURE_VOL_CBT_BOH2023_70,refinitiv,IMPLIEDVOL_BLACK,26.64
5426,2022-05-11,FUTURE_VOL_CBT_BOH2023_75,refinitiv,IMPLIEDVOL_BLACK,26.43
5427,2022-05-11,FUTURE_VOL_CBT_BOH2023_80,refinitiv,IMPLIEDVOL_BLACK,26.42
5428,2022-05-11,FUTURE_VOL_CBT_BOH2023_85,refinitiv,IMPLIEDVOL_BLACK,26.57
5429,2022-05-11,FUTURE_VOL_CBT_BOH2023_90,refinitiv,IMPLIEDVOL_BLACK,26.84
5430,2022-05-11,FUTURE_VOL_CBT_BOH2023_95,refinitiv,IMPLIEDVOL_BLACK,27.17
5431,2022-05-11,FUTURE_VOL_CBT_BOH2023_100,refinitiv,IMPLIEDVOL_BLACK,27.55
5432,2022-05-11,FUTURE_VOL_CBT_BOH2023_105,refinitiv,IMPLIEDVOL_BLACK,27.95
5433,2022-05-11,FUTURE_VOL_CBT_BOH2023_110,refinitiv,IMPLIEDVOL_BLACK,28.36
5434,2022-05-11,FUTURE_VOL_CBT_BOH2023_115,refinitiv,IMPLIEDVOL_BLACK,28.76
5435,2022-05-11,FUTURE_VOL_CBT_BOH2023_120,refinitiv,IMPLIEDVOL_BLACK,29.16
5436,2022-05-11,FUTURE_VOL_CBT_BOH2023_125,refinitiv,IMPLIEDVOL_BLACK,29.55
5437,2022-05-11,FUTURE_VOL_CBT_BOH2023_130,refinitiv,IMPLIEDVOL_BLACK,29.93
5438,2022-05-11,FUTURE_VOL_CBT_BOH2023_140,refinitiv,IMPLIEDVOL_BLACK,30.66
5439,2022-05-11,FUTURE_VOL_CBT_BOH2023_150,refinitiv,IMPLIEDVOL_BLACK,31.33
5440,2022-05-11,FUTURE_VOL_CBT_BOK2023_50,refinitiv,IMPLIEDVOL_BLACK,28.4
5441,2022-05-11,FUTURE_VOL_CBT_BOK2023_60,refinitiv,IMPLIEDVOL_BLACK,27.54
5442,2022-05-11,FUTURE_VOL_CBT_BOK2023_70,refinitiv,IMPLIEDVOL_BLACK,27.04
5443,2022-05-11,FUTURE_VOL_CBT_BOK2023_75,refinitiv,IMPLIEDVOL_BLACK,26.94
5444,2022-05-11,FUTURE_VOL_CBT_BOK2023_80,refinitiv,IMPLIEDVOL_BLACK,26.92
5445,2022-05-11,FUTURE_VOL_CBT_BOK2023_85,refinitiv,IMPLIEDVOL_BLACK,26.97
5446,2022-05-11,FUTURE_VOL_CBT_BOK2023_90,refinitiv,IMPLIEDVOL_BLACK,27.08
5447,2022-05-11,FUTURE_VOL_CBT_BOK2023_95,refinitiv,IMPLIEDVOL_BLACK,27.22
5448,2022-05-11,FUTURE_VOL_CBT_BOK2023_100,refinitiv,IMPLIEDVOL_BLACK,27.39
5449,2022-05-11,FUTURE_VOL_CBT_BOK2023_105,refinitiv,IMPLIEDVOL_BLACK,27.58
5450,2022-05-11,FUTURE_VOL_CBT_BOK2023_110,refinitiv,IMPLIEDVOL_BLACK,27.78
5451,2022-05-11,FUTURE_VOL_CBT_BOK2023_115,refinitiv,IMPLIEDVOL_BLACK,28.01
5452,2022-05-11,FUTURE_VOL_CBT_BOK2023_120,refinitiv,IMPLIEDVOL_BLACK,28.25
5453,2022-05-11,FUTURE_VOL_CBT_BOK2023_125,refinitiv,IMPLIEDVOL_BLACK,28.51
5454,2022-05-11,FUTURE_VOL_CBT_BOK2023_130,refinitiv,IMPLIEDVOL_BLACK,28.77
5455,2022-05-11,FUTURE_VOL_CBT_BOK2023_140,refinitiv,IMPLIEDVOL_BLACK,29.28
5456,2022-05-11,FUTURE_VOL_CBT_BOK2023_150,refinitiv,IMPLIEDVOL_BLACK,29.77
5457,2022-05-11,FUTURE_VOL_CBT_BON2023_50,refinitiv,IMPLIEDVOL_BLACK,27.51
5458,2022-05-11,FUTURE_VOL_CBT_BON2023_60,refinitiv,IMPLIEDVOL_BLACK,27.42
5459,2022-05-11,FUTURE_VOL_CBT_BON2023_70,refinitiv,IMPLIEDVOL_BLACK,27.36
5460,2022-05-11,FUTURE_VOL_CBT_BON2023_75,refinitiv,IMPLIEDVOL_BLACK,27.33
5461,2022-05-11,FUTURE_VOL_CBT_BON2023_80,refinitiv,IMPLIEDVOL_BLACK,27.3
5462,2022-05-11,FUTURE_VOL_CBT_BON2023_85,refinitiv,IMPLIEDVOL_BLACK,27.28
5463,2022-05-11,FUTURE_VOL_CBT_BON2023_90,refinitiv,IMPLIEDVOL_BLACK,27.27
5464,2022-05-11,FUTURE_VOL_CBT_BON2023_95,refinitiv,IMPLIEDVOL_BLACK,27.26
5465,2022-05-11,FUTURE_VOL_CBT_BON2023_100,refinitiv,IMPLIEDVOL_BLACK,27.26
5466,2022-05-11,FUTURE_VOL_CBT_BON2023_105,refinitiv,IMPLIEDVOL_BLACK,27.28
5467,2022-05-11,FUTURE_VOL_CBT_BON2023_110,refinitiv,IMPLIEDVOL_BLACK,27.31
5468,2022-05-11,FUTURE_VOL_CBT_BON2023_115,refinitiv,IMPLIEDVOL_BLACK,27.39
5469,2022-05-11,FUTURE_VOL_CBT_BON2023_120,refinitiv,IMPLIEDVOL_BLACK,27.5
5470,2022-05-11,FUTURE_VOL_CBT_BON2023_125,refinitiv,IMPLIEDVOL_BLACK,27.64
5471,2022-05-11,FUTURE_VOL_CBT_BON2023_130,refinitiv,IMPLIEDVOL_BLACK,27.8
5472,2022-05-11,FUTURE_VOL_CBT_BON2023_140,refinitiv,IMPLIEDVOL_BLACK,28.13
5473,2022-05-11,FUTURE_VOL_CBT_BON2023_150,refinitiv,IMPLIEDVOL_BLACK,28.46
5474,2022-05-11,FUTURE_VOL_CBT_BOQ2023_50,refinitiv,IMPLIEDVOL_BLACK,27.48
5475,2022-05-11,FUTURE_VOL_CBT_BOQ2023_60,refinitiv,IMPLIEDVOL_BLACK,27.4
5476,2022-05-11,FUTURE_VOL_CBT_BOQ2023_70,refinitiv,IMPLIEDVOL_BLACK,27.34
5477,2022-05-11,FUTURE_VOL_CBT_BOQ2023_75,refinitiv,IMPLIEDVOL_BLACK,27.31
5478,2022-05-11,FUTURE_VOL_CBT_BOQ2023_80,refinitiv,IMPLIEDVOL_BLACK,27.29
5479,2022-05-11,FUTURE_VOL_CBT_BOQ2023_85,refinitiv,IMPLIEDVOL_BLACK,27.27
5480,2022-05-11,FUTURE_VOL_CBT_BOQ2023_90,refinitiv,IMPLIEDVOL_BLACK,27.26
5481,2022-05-11,FUTURE_VOL_CBT_BOQ2023_95,refinitiv,IMPLIEDVOL_BLACK,27.25
5482,2022-05-11,FUTURE_VOL_CBT_BOQ2023_100,refinitiv,IMPLIEDVOL_BLACK,27.25
5483,2022-05-11,FUTURE_VOL_CBT_BOQ2023_105,refinitiv,IMPLIEDVOL_BLACK,27.26
5484,2022-05-11,FUTURE_VOL_CBT_BOQ2023_110,refinitiv,IMPLIEDVOL_BLACK,27.3
5485,2022-05-11,FUTURE_VOL_CBT_BOQ2023_115,refinitiv,IMPLIEDVOL_BLACK,27.37
5486,2022-05-11,FUTURE_VOL_CBT_BOQ2023_120,refinitiv,IMPLIEDVOL_BLACK,27.47
5487,2022-05-11,FUTURE_VOL_CBT_BOQ2023_125,refinitiv,IMPLIEDVOL_BLACK,27.6
5488,2022-05-11,FUTURE_VOL_CBT_BOQ2023_130,refinitiv,IMPLIEDVOL_BLACK,27.75
5489,2022-05-11,FUTURE_VOL_CBT_BOQ2023_140,refinitiv,IMPLIEDVOL_BLACK,28.07
5490,2022-05-11,FUTURE_VOL_CBT_BOQ2023_150,refinitiv,IMPLIEDVOL_BLACK,28.37
5491,2022-05-11,FUTURE_VOL_CBT_BOZ2023_50,refinitiv,IMPLIEDVOL_BLACK,27.39
5492,2022-05-11,FUTURE_VOL_CBT_BOZ2023_60,refinitiv,IMPLIEDVOL_BLACK,27.33
5493,2022-05-11,FUTURE_VOL_CBT_BOZ2023_70,refinitiv,IMPLIEDVOL_BLACK,27.28
5494,2022-05-11,FUTURE_VOL_CBT_BOZ2023_75,refinitiv,IMPLIEDVOL_BLACK,27.26
5495,2022-05-11,FUTURE_VOL_CBT_BOZ2023_80,refinitiv,IMPLIEDVOL_BLACK,27.24
5496,2022-05-11,FUTURE_VOL_CBT_BOZ2023_85,refinitiv,IMPLIEDVOL_BLACK,27.22
5497,2022-05-11,FUTURE_VOL_CBT_BOZ2023_90,refinitiv,IMPLIEDVOL_BLACK,27.21
5498,2022-05-11,FUTURE_VOL_CBT_BOZ2023_95,refinitiv,IMPLIEDVOL_BLACK,27.21
5499,2022-05-11,FUTURE_VOL_CBT_BOZ2023_100,refinitiv,IMPLIEDVOL_BLACK,27.21
5500,2022-05-11,FUTURE_VOL_CBT_BOZ2023_105,refinitiv,IMPLIEDVOL_BLACK,27.22
5501,2022-05-11,FUTURE_VOL_CBT_BOZ2023_110,refinitiv,IMPLIEDVOL_BLACK,27.25
5502,2022-05-11,FUTURE_VOL_CBT_BOZ2023_115,refinitiv,IMPLIEDVOL_BLACK,27.3
5503,2022-05-11,FUTURE_VOL_CBT_BOZ2023_120,refinitiv,IMPLIEDVOL_BLACK,27.38
5504,2022-05-11,FUTURE_VOL_CBT_BOZ2023_125,refinitiv,IMPLIEDVOL_BLACK,27.49
5505,2022-05-11,FUTURE_VOL_CBT_BOZ2023_130,refinitiv,IMPLIEDVOL_BLACK,27.6
5506,2022-05-11,FUTURE_VOL_CBT_BOZ2023_140,refinitiv,IMPLIEDVOL_BLACK,27.85
5507,2022-05-11,FUTURE_VOL_CBT_BOZ2023_150,refinitiv,IMPLIEDVOL_BLACK,28.08
5508,2022-05-11,FUTURE_VOL_CBT_C_M2022_50,refinitiv,IMPLIEDVOL_BLACK,101.63
5509,2022-05-11,FUTURE_VOL_CBT_C_M2022_60,refinitiv,IMPLIEDVOL_BLACK,87.36
5510,2022-05-11,FUTURE_VOL_CBT_C_M2022_70,refinitiv,IMPLIEDVOL_BLACK,73.24
5511,2022-05-11,FUTURE_VOL_CBT_C_M2022_75,refinitiv,IMPLIEDVOL_BLACK,66.02
5512,2022-05-11,FUTURE_VOL_CBT_C_M2022_80,refinitiv,IMPLIEDVOL_BLACK,58.57
5513,2022-05-11,FUTURE_VOL_CBT_C_M2022_85,refinitiv,IMPLIEDVOL_BLACK,50.79
5514,2022-05-11,FUTURE_VOL_CBT_C_M2022_90,refinitiv,IMPLIEDVOL_BLACK,42.69
5515,2022-05-11,FUTURE_VOL_CBT_C_M2022_95,refinitiv,IMPLIEDVOL_BLACK,34.98
5516,2022-05-11,FUTURE_VOL_CBT_C_M2022_100,refinitiv,IMPLIEDVOL_BLACK,31.05
5517,2022-05-11,FUTURE_VOL_CBT_C_M2022_105,refinitiv,IMPLIEDVOL_BLACK,34.16
5518,2022-05-11,FUTURE_VOL_CBT_C_M2022_110,refinitiv,IMPLIEDVOL_BLACK,40.11
5519,2022-05-11,FUTURE_VOL_CBT_C_M2022_115,refinitiv,IMPLIEDVOL_BLACK,46.02
